agent_id,trigger_kind,input_text,skill,duration_ms,cost_usd,tokens_in,tokens_out,retry_count,status
sys_watchdog_errors,cron-watchdog,"{""category"": ""Errors"", ""agent_id"": ""sys_watchdog_errors"", ""result"": [{""count"": 0}], ""status"": ""ok""}",[1],2668,0.0,121,60,0,Success
sys_watchdog_db,cron-watchdog,"{""category"": ""Database"", ""agent_id"": ""sys_watchdog_db"", ""result"": [{""pg_size_pretty"": ""33 MB""}], ""status"": ""ok""}","[""sys_check_db_health""]",2880,0.0,126,66,0,Success
sys_watchdog_api,cron-watchdog,"{""category"": ""API"", ""agent_id"": ""sys_watchdog_api"", ""result"": [{""count"": 28}], ""status"": ""ok""}","[""sys_check_api_health""]",2509,0.0,121,56,0,Success
sys_watchdog_frontend,cron-watchdog,"{""category"": ""Frontend"", ""agent_id"": ""sys_watchdog_frontend"", ""result"": ""(no DB query \u00b7 checks frontend/dist/ + last vitest run)"", ""status"": ""narrative""}","[""sys_check_frontend_build""]",2897,0.0,137,52,0,Success
sys_watchdog_db,cron-watchdog,"{""category"": ""Database"", ""agent_id"": ""sys_watchdog_db"", ""result"": [{""pg_size_pretty"": ""36 MB""}], ""status"": ""ok""}",[],1531,0.0,126,27,0,Success
sys_watchdog_security,cron-watchdog,"{""category"": ""Security"", ""agent_id"": ""sys_watchdog_security"", ""result"": [{""count"": 0}], ""status"": ""ok""}",[],1137,0.0,121,23,0,Success
sys_watchdog_logic,cron-watchdog,"{""category"": ""Code"", ""agent_id"": ""sys_watchdog_logic"", ""result"": ""(read backend/contracts/MANIFEST.json mtime)"", ""status"": ""narrative""}","[""sys_check_code_drift""]",3682,0.0,130,74,0,Success
sys_watchdog_status,cron-watchdog,"{""category"": ""Status"", ""agent_id"": ""sys_watchdog_status"", ""result"": ""(reads jobs/reports/watchdog/*.json)"", ""status"": ""narrative""}","[""sys_aggregate_status""]",3793,0.0,127,73,0,Success
sys_watchdog_scalability,cron-watchdog,"{""category"": ""Scalability"", ""agent_id"": ""sys_watchdog_scalability"", ""result"": [{""max"": ""0.00""}], ""status"": ""ok""}","[""sys_check_scalability""]",3499,0.0,128,68,0,Success
sys_watchdog_load,cron-watchdog,"{""category"": ""Load"", ""agent_id"": ""sys_watchdog_load"", ""result"": ""(reads jobs/reports/load-testing/*.md mtime)"", ""status"": ""narrative""}","[""sys_check_load_test""]",3411,0.0,129,75,0,Success
sys_watchdog_performance,cron-watchdog,"{""category"": ""Performance"", ""agent_id"": ""sys_watchdog_performance"", ""result"": [{""avg"": ""3235.1785714285714286""}], ""status"": ""ok""}","[""sys_check_latency_percentiles""]",2979,0.0,131,58,0,Success
sys_watchdog_api,cron-watchdog,"{""category"": ""API"", ""agent_id"": ""sys_watchdog_api"", ""result"": [{""count"": 24}], ""status"": ""ok""}",[],1400,0.0,121,30,0,Success
sys_watchdog_security,cron-watchdog,"{""category"": ""Security"", ""agent_id"": ""sys_watchdog_security"", ""result"": [{""count"": 0}], ""status"": ""ok""}","[""sys_check_security_events"", ""n_steps): 1}""]",2631,0.0,121,56,0,Success
sys_watchdog_log,cron-watchdog,"{""category"": ""Logs"", ""agent_id"": ""sys_watchdog_log"", ""status"": ""error"", ""error"": ""UndefinedTable: relation \""audit_chain\"" does not exist\nLINE 1: SELECT COUNT(*) FROM audit_chain WHERE created_at > NOW() - ...\n                             ^\n""}","[""sys_check_log_chain""]",3899,0.0,152,82,0,Success
sys_watchdog_trace,cron-watchdog,"{""category"": ""Trace"", ""agent_id"": ""sys_watchdog_trace"", ""result"": [{""count"": 287}], ""status"": ""ok""}","[""sys_check_trace_coverage""]",2745,0.0,121,59,0,Success
sys_watchdog_observability,cron-watchdog,"{""category"": ""Observability"", ""agent_id"": ""sys_watchdog_observability"", ""result"": [{""count"": 4876}], ""status"": ""ok""}","[""sys_check_observability_stack""]",2980,0.0,129,64,0,Success
sys_watchdog_pii,cron-watchdog,"{""category"": ""PII"", ""agent_id"": ""sys_watchdog_pii"", ""result"": ""(scans agent_invocation.output_text for email/phone/SSN patterns)"", ""status"": ""narrative""}","[""sys_check_pii_redaction"", ""None""]",7099,0.0,139,139,0,Success
sys_watchdog_output_eval,cron-watchdog,"{""category"": ""Output Eval"", ""agent_id"": ""sys_watchdog_output_eval"", ""result"": [{""avg"": ""4.6993006993006993""}], ""status"": ""ok""}","[""sys_check_output_quality""]",2856,0.0,132,64,0,Success
sys_watchdog_chunking,cron-watchdog,"{""category"": ""Chunking"", ""agent_id"": ""sys_watchdog_chunking"", ""result"": [{""avg"": ""61.6172839506172840""}], ""status"": ""ok""}","[""sys_check_chunking_strategy""]",3944,0.0,133,84,0,Success
sys_watchdog_tokens,cron-watchdog,"{""category"": ""Tokens"", ""agent_id"": ""sys_watchdog_tokens"", ""result"": [{""sum"": ""0.0000""}], ""status"": ""ok""}","[""sys_check_token_burn""]",2966,0.0,126,55,0,Success
sys_watchdog_embedding,cron-watchdog,"{""category"": ""Embedding"", ""agent_id"": ""sys_watchdog_embedding"", ""result"": ""(checks knowledge_base.review_date)"", ""status"": ""narrative""}","[""sys_check_embedding_version""]",3596,0.0,125,78,0,Success
sys_watchdog_vector_search,cron-watchdog,"{""category"": ""Vector Search"", ""agent_id"": ""sys_watchdog_vector_search"", ""result"": ""(invokes /api/v1/ril/knowledge/search?q=test \u00b7 measures latency)"", ""status"": ""narrative""}","[""sys_check_vector_recall""]",2663,0.0,142,59,0,Success
sys_watchdog_security,cron-watchdog,"{""category"": ""Security"", ""agent_id"": ""sys_watchdog_security"", ""result"": [{""count"": 0}], ""status"": ""ok""}",[],1600,0.0,121,31,0,Success
sys_watchdog_supervise,cron-watchdog,"{""category"": ""Supervise"", ""agent_id"": ""sys_watchdog_supervise"", ""result"": [{""count"": 8}], ""status"": ""ok""}","[""sys_check_supervision_coverage""]",3048,0.0,129,64,0,Success
sys_watchdog_mcp,cron-watchdog,"{""category"": ""MCP"", ""agent_id"": ""sys_watchdog_mcp"", ""result"": [{""count"": 4}], ""status"": ""ok""}","[""sys_check_mcp_health""]",3036,0.0,125,54,0,Success
sys_watchdog_jobs,cron-watchdog,"{""category"": ""Jobs"", ""agent_id"": ""sys_watchdog_jobs"", ""result"": [{""queue_status"": ""Pending"", ""count"": 39}], ""status"": ""ok""}","[""sys_check_queue_depth""]",4910,0.0,128,75,0,Success
sys_watchdog_cron,cron-watchdog,"{""category"": ""Cron"", ""agent_id"": ""sys_watchdog_cron"", ""result"": ""ls -t jobs/reports/*/cron.log 2>/dev/null | head -3"", ""status"": ""narrative""}","[""sys_check_cron_freshness""]",6003,0.0,143,112,0,Success
sys_watchdog_errors,cron-watchdog,"{""category"": ""Errors"", ""agent_id"": ""sys_watchdog_errors"", ""result"": [{""count"": 0}], ""status"": ""ok""}","[""sys_scan_recent_errors""]",3835,0.0,121,66,0,Success
sys_watchdog_mcp,cron-watchdog,"{""category"": ""MCP"", ""agent_id"": ""sys_watchdog_mcp"", ""result"": [{""count"": 4}], ""status"": ""ok""}",[],1276,0.0,125,22,0,Success
sys_watchdog_db,cron-watchdog,"{""category"": ""Database"", ""agent_id"": ""sys_watchdog_db"", ""result"": [{""pg_size_pretty"": ""33 MB""}], ""status"": ""ok""}","[""sys_check_db_health""]",3120,0.0,126,55,0,Success
sys_watchdog_api,cron-watchdog,"{""category"": ""API"", ""agent_id"": ""sys_watchdog_api"", ""result"": [{""count"": 25}], ""status"": ""ok""}","[""sys_check_api_health""]",3661,0.0,121,74,0,Success
sys_watchdog_frontend,cron-watchdog,"{""category"": ""Frontend"", ""agent_id"": ""sys_watchdog_frontend"", ""result"": ""(no DB query \u00b7 checks frontend/dist/ + last vitest run)"", ""status"": ""narrative""}","[""sys_check_frontend_build""]",3178,0.0,137,53,0,Success
sys_watchdog_logic,cron-watchdog,"{""category"": ""Code"", ""agent_id"": ""sys_watchdog_logic"", ""result"": ""(read backend/contracts/MANIFEST.json mtime)"", ""status"": ""narrative""}","[""sys_check_code_drift""]",3844,0.0,130,65,0,Success
sys_watchdog_status,cron-watchdog,"{""category"": ""Status"", ""agent_id"": ""sys_watchdog_status"", ""result"": ""(reads jobs/reports/watchdog/*.json)"", ""status"": ""narrative""}","[""sys_aggregate_status"", ""sys_aggregate_status"", ""sys_aggregate_status""]",10797,0.0,127,211,0,Success
sys_watchdog_errors,cron-watchdog,"{""category"": ""Errors"", ""agent_id"": ""sys_watchdog_errors"", ""result"": [{""count"": 0}], ""status"": ""ok""}",[],1734,0.0,121,29,0,Success
sys_watchdog_load,cron-watchdog,"{""category"": ""Load"", ""agent_id"": ""sys_watchdog_load"", ""result"": ""(reads jobs/reports/load-testing/*.md mtime)"", ""status"": ""narrative""}","[""sys_check_load_test""]",3751,0.0,129,69,0,Success
sys_watchdog_performance,cron-watchdog,"{""category"": ""Performance"", ""agent_id"": ""sys_watchdog_performance"", ""result"": [{""avg"": ""3905.0909090909090909""}], ""status"": ""ok""}","[""sys_check_latency_percentiles""]",3920,0.0,131,62,0,Success
sys_watchdog_security,cron-watchdog,"{""category"": ""Security"", ""agent_id"": ""sys_watchdog_security"", ""result"": [{""count"": 0}], ""status"": ""ok""}","[""sys_check_security_events""]",4000,0.0,121,64,0,Success
sys_watchdog_log,cron-watchdog,"{""category"": ""Logs"", ""agent_id"": ""sys_watchdog_log"", ""status"": ""error"", ""error"": ""UndefinedTable: relation \""audit_chain\"" does not exist\nLINE 1: SELECT COUNT(*) FROM audit_chain WHERE created_at > NOW() - ...\n                             ^\n""}","[""sys_check_log_chain""]",4158,0.0,152,69,0,Success
sys_watchdog_trace,cron-watchdog,"{""category"": ""Trace"", ""agent_id"": ""sys_watchdog_trace"", ""result"": [{""count"": 284}], ""status"": ""ok""}","[""sys_check_trace_coverage""]",4375,0.0,121,74,0,Success
sys_watchdog_db,cron-watchdog,"{""category"": ""Database"", ""agent_id"": ""sys_watchdog_db"", ""result"": [{""pg_size_pretty"": ""40 MB""}], ""status"": ""ok""}",[],1950,0.0,126,24,0,Success
sys_watchdog_observability,cron-watchdog,"{""category"": ""Observability"", ""agent_id"": ""sys_watchdog_observability"", ""result"": [{""count"": 4900}], ""status"": ""ok""}","[""sys_check_observability_stack"", ""sys_check_observability_stack""]",4776,0.0,129,89,0,Success
sys_watchdog_pii,cron-watchdog,"{""category"": ""PII"", ""agent_id"": ""sys_watchdog_pii"", ""result"": ""(scans agent_invocation.output_text for email/phone/SSN patterns)"", ""status"": ""narrative""}","[""sys_check_pii_redaction""]",4564,0.0,139,87,0,Success
sys_watchdog_output_eval,cron-watchdog,"{""category"": ""Output Eval"", ""agent_id"": ""sys_watchdog_output_eval"", ""result"": [{""avg"": ""4.6993006993006993""}], ""status"": ""ok""}","[""sys_check_output_quality""]",3600,0.0,132,62,0,Success
sys_watchdog_chunking,cron-watchdog,"{""category"": ""Chunking"", ""agent_id"": ""sys_watchdog_chunking"", ""result"": [{""avg"": ""61.6172839506172840""}], ""status"": ""ok""}","[""sys_check_chunking_strategy""]",2663,0.0,133,53,0,Success
sys_watchdog_tokens,cron-watchdog,"{""category"": ""Tokens"", ""agent_id"": ""sys_watchdog_tokens"", ""result"": [{""sum"": ""0.0000""}], ""status"": ""ok""}","[""sys_check_token_burn""]",2961,0.0,126,52,0,Success
sys_watchdog_embedding,cron-watchdog,"{""category"": ""Embedding"", ""agent_id"": ""sys_watchdog_embedding"", ""result"": ""(checks knowledge_base.review_date)"", ""status"": ""narrative""}","[""sys_check_embedding_version""]",5973,0.0,125,116,0,Success
sys_watchdog_vector_search,cron-watchdog,"{""category"": ""Vector Search"", ""agent_id"": ""sys_watchdog_vector_search"", ""result"": ""(invokes /api/v1/ril/knowledge/search?q=test \u00b7 measures latency)"", ""status"": ""narrative""}","[""sys_check_vector_recall""]",3405,0.0,142,63,0,Success
sys_watchdog_supervise,cron-watchdog,"{""category"": ""Supervise"", ""agent_id"": ""sys_watchdog_supervise"", ""result"": [{""count"": 8}], ""status"": ""ok""}","[""sys_check_supervision_coverage""]",4310,0.0,129,87,0,Success
sys_watchdog_mcp,cron-watchdog,"{""category"": ""MCP"", ""agent_id"": ""sys_watchdog_mcp"", ""result"": [{""count"": 4}], ""status"": ""ok""}","[""sys_check_mcp_health""]",2746,0.0,125,53,0,Success
sys_watchdog_jobs,cron-watchdog,"{""category"": ""Jobs"", ""agent_id"": ""sys_watchdog_jobs"", ""result"": [{""queue_status"": ""Pending"", ""count"": 39}], ""status"": ""ok""}","[""sys_check_queue_depth""]",3576,0.0,128,58,0,Success
sys_watchdog_cron,cron-watchdog,"{""category"": ""Cron"", ""agent_id"": ""sys_watchdog_cron"", ""result"": ""ls -t jobs/reports/*/cron.log 2>/dev/null | head -3"", ""status"": ""narrative""}","[""sys_check_cron_freshness""]",4041,0.0,143,80,0,Success
sys_watchdog_vector,cron-watchdog,"{""category"": ""Vector DB"", ""agent_id"": ""sys_watchdog_vector"", ""result"": [{""count"": 81}], ""status"": ""ok""}","[""sys_check_vector_health""]",2517,0.0,122,43,0,Success
sys_watchdog_api,cron-watchdog,"{""category"": ""API"", ""agent_id"": ""sys_watchdog_api"", ""result"": [{""count"": 27}], ""status"": ""ok""}","[""sys_check_api_health""]",2745,0.0,121,54,0,Success
sys_watchdog_frontend,cron-watchdog,"{""category"": ""Frontend"", ""agent_id"": ""sys_watchdog_frontend"", ""result"": ""(no DB query \u00b7 checks frontend/dist/ + last vitest run)"", ""status"": ""narrative""}","[""sys_check_frontend_build""]",3167,0.0,137,69,0,Success
sys_watchdog_logic,cron-watchdog,"{""category"": ""Code"", ""agent_id"": ""sys_watchdog_logic"", ""result"": ""(read backend/contracts/MANIFEST.json mtime)"", ""status"": ""narrative""}","[""sys_check_code_drift""]",3344,0.0,130,69,0,Success
sys_watchdog_performance,cron-watchdog,"{""category"": ""Performance"", ""agent_id"": ""sys_watchdog_performance"", ""result"": [{""avg"": ""2951.9200000000000000""}], ""status"": ""ok""}",[],1834,0.0,131,35,0,Success
sys_watchdog_status,cron-watchdog,"{""category"": ""Status"", ""agent_id"": ""sys_watchdog_status"", ""result"": ""(reads jobs/reports/watchdog/*.json)"", ""status"": ""narrative""}","[""sys_aggregate_status""]",3358,0.0,127,73,0,Success
sys_watchdog_scalability,cron-watchdog,"{""category"": ""Scalability"", ""agent_id"": ""sys_watchdog_scalability"", ""result"": [{""max"": ""0.00""}], ""status"": ""ok""}","[""sys_check_scalability""]",3602,0.0,128,72,0,Success
sys_watchdog_load,cron-watchdog,"{""category"": ""Load"", ""agent_id"": ""sys_watchdog_load"", ""result"": ""(reads jobs/reports/load-testing/*.md mtime)"", ""status"": ""narrative""}","[""sys_check_load_test""]",3022,0.0,129,70,0,Success
sys_watchdog_security,cron-watchdog,"{""category"": ""Security"", ""agent_id"": ""sys_watchdog_security"", ""result"": [{""count"": 0}], ""status"": ""ok""}","[""sys_check_security_events""]",3848,0.0,121,84,0,Success
sys_watchdog_log,cron-watchdog,"{""category"": ""Logs"", ""agent_id"": ""sys_watchdog_log"", ""status"": ""error"", ""error"": ""UndefinedTable: relation \""audit_chain\"" does not exist\nLINE 1: SELECT COUNT(*) FROM audit_chain WHERE created_at > NOW() - ...\n                             ^\n""}","[""sys_check_log_chain""]",5960,0.0,152,137,0,Success
sys_watchdog_trace,cron-watchdog,"{""category"": ""Trace"", ""agent_id"": ""sys_watchdog_trace"", ""result"": [{""count"": 289}], ""status"": ""ok""}","[""sys_check_trace_coverage""]",3143,0.0,121,67,0,Success
sys_watchdog_observability,cron-watchdog,"{""category"": ""Observability"", ""agent_id"": ""sys_watchdog_observability"", ""result"": [{""count"": 4924}], ""status"": ""ok""}","[""sys_check_observability_stack""]",2885,0.0,129,62,0,Success
sys_watchdog_pii,cron-watchdog,"{""category"": ""PII"", ""agent_id"": ""sys_watchdog_pii"", ""result"": ""(scans agent_invocation.output_text for email/phone/SSN patterns)"", ""status"": ""narrative""}","[""sys_check_pii_redaction""]",4478,0.0,139,98,0,Success
sys_watchdog_output_eval,cron-watchdog,"{""category"": ""Output Eval"", ""agent_id"": ""sys_watchdog_output_eval"", ""result"": [{""avg"": ""4.6993006993006993""}], ""status"": ""ok""}","[""sys_check_output_quality""]",3138,0.0,132,70,0,Success
sys_watchdog_chunking,cron-watchdog,"{""category"": ""Chunking"", ""agent_id"": ""sys_watchdog_chunking"", ""result"": [{""avg"": ""61.6172839506172840""}], ""status"": ""ok""}","[""sys_check_chunking_strategy""]",3097,0.0,133,57,0,Success
sys_watchdog_mcp,cron-watchdog,"{""category"": ""MCP"", ""agent_id"": ""sys_watchdog_mcp"", ""result"": [{""count"": 4}], ""status"": ""ok""}",[],952,0.0,125,17,0,Success
sys_watchdog_tokens,cron-watchdog,"{""category"": ""Tokens"", ""agent_id"": ""sys_watchdog_tokens"", ""result"": [{""sum"": ""0.0000""}], ""status"": ""ok""}","[""sys_check_token_burn""]",3093,0.0,126,63,0,Success
sys_watchdog_embedding,cron-watchdog,"{""category"": ""Embedding"", ""agent_id"": ""sys_watchdog_embedding"", ""result"": ""(checks knowledge_base.review_date)"", ""status"": ""narrative""}","[""sys_check_embedding_version""]",3411,0.0,125,79,0,Success
sys_watchdog_vector_search,cron-watchdog,"{""category"": ""Vector Search"", ""agent_id"": ""sys_watchdog_vector_search"", ""result"": ""(invokes /api/v1/ril/knowledge/search?q=test \u00b7 measures latency)"", ""status"": ""narrative""}","[""sys_check_vector_recall""]",3496,0.0,142,60,0,Success
sys_watchdog_supervise,cron-watchdog,"{""category"": ""Supervise"", ""agent_id"": ""sys_watchdog_supervise"", ""result"": [{""count"": 8}], ""status"": ""ok""}","[""sys_check_supervision_coverage""]",3561,0.0,129,66,0,Success
sys_watchdog_mcp,cron-watchdog,"{""category"": ""MCP"", ""agent_id"": ""sys_watchdog_mcp"", ""result"": [{""count"": 4}], ""status"": ""ok""}","[""sys_check_mcp_health""]",2430,0.0,125,53,0,Success
sys_watchdog_errors,cron-watchdog,"{""category"": ""Errors"", ""agent_id"": ""sys_watchdog_errors"", ""result"": [{""count"": 0}], ""status"": ""ok""}",[],1646,0.0,121,22,0,Success
sys_watchdog_jobs,cron-watchdog,"{""category"": ""Jobs"", ""agent_id"": ""sys_watchdog_jobs"", ""result"": [{""queue_status"": ""Pending"", ""count"": 39}], ""status"": ""ok""}","[""sys_check_queue_depth""]",3350,0.0,128,64,0,Success
sys_watchdog_vector,cron-watchdog,"{""category"": ""Vector DB"", ""agent_id"": ""sys_watchdog_vector"", ""result"": [{""count"": 81}], ""status"": ""ok""}","[""sys_check_vector_health""]",2990,0.0,122,67,0,Success
sys_watchdog_errors,cron-watchdog,"{""category"": ""Errors"", ""agent_id"": ""sys_watchdog_errors"", ""result"": [{""count"": 0}], ""status"": ""ok""}","[""sys_scan_recent_errors"", ""sys_watchdog_errors""]",4417,0.0,121,90,0,Success
sys_watchdog_api,cron-watchdog,"{""category"": ""API"", ""agent_id"": ""sys_watchdog_api"", ""result"": [{""count"": 24}], ""status"": ""ok""}","[""sys_check_api_health""]",2818,0.0,121,64,0,Success
sys_watchdog_frontend,cron-watchdog,"{""category"": ""Frontend"", ""agent_id"": ""sys_watchdog_frontend"", ""result"": ""(no DB query \u00b7 checks frontend/dist/ + last vitest run)"", ""status"": ""narrative""}","[""sys_check_frontend_build""]",2635,0.0,137,62,0,Success
sys_watchdog_db,cron-watchdog,"{""category"": ""Database"", ""agent_id"": ""sys_watchdog_db"", ""result"": [{""pg_size_pretty"": ""37 MB""}], ""status"": ""ok""}",[],1957,0.0,126,31,0,Success
sys_watchdog_logic,cron-watchdog,"{""category"": ""Code"", ""agent_id"": ""sys_watchdog_logic"", ""result"": ""(read backend/contracts/MANIFEST.json mtime)"", ""status"": ""narrative""}","[""sys_check_code_drift""]",3343,0.0,130,66,0,Success
sys_watchdog_status,cron-watchdog,"{""category"": ""Status"", ""agent_id"": ""sys_watchdog_status"", ""result"": ""(reads jobs/reports/watchdog/*.json)"", ""status"": ""narrative""}","[""sys_aggregate_status""]",3633,0.0,127,69,0,Success
sys_watchdog_load,cron-watchdog,"{""category"": ""Load"", ""agent_id"": ""sys_watchdog_load"", ""result"": ""(reads jobs/reports/load-testing/*.md mtime)"", ""status"": ""narrative""}","[""sys_check_load_test""]",3791,0.0,129,67,0,Success
sys_watchdog_performance,cron-watchdog,"{""category"": ""Performance"", ""agent_id"": ""sys_watchdog_performance"", ""result"": [{""avg"": ""3151.3600000000000000""}], ""status"": ""ok""}","[""sys_check_latency_percentiles""]",2702,0.0,131,57,0,Success
sys_watchdog_security,cron-watchdog,"{""category"": ""Security"", ""agent_id"": ""sys_watchdog_security"", ""result"": [{""count"": 0}], ""status"": ""ok""}","[""sys_check_security_events""]",2965,0.0,121,56,0,Success
sys_watchdog_api,cron-watchdog,"{""category"": ""API"", ""agent_id"": ""sys_watchdog_api"", ""result"": [{""count"": 24}], ""status"": ""ok""}",[],2405,0.0,121,35,0,Success
sys_watchdog_log,cron-watchdog,"{""category"": ""Logs"", ""agent_id"": ""sys_watchdog_log"", ""status"": ""error"", ""error"": ""UndefinedTable: relation \""audit_chain\"" does not exist\nLINE 1: SELECT COUNT(*) FROM audit_chain WHERE created_at > NOW() - ...\n                             ^\n""}","[""sys_check_log_chain"", ""n_steps""]",5781,0.0,152,139,0,Success
sys_watchdog_trace,cron-watchdog,"{""category"": ""Trace"", ""agent_id"": ""sys_watchdog_trace"", ""result"": [{""count"": 289}], ""status"": ""ok""}","[""sys_check_trace_coverage""]",3640,0.0,121,76,0,Success
sys_watchdog_observability,cron-watchdog,"{""category"": ""Observability"", ""agent_id"": ""sys_watchdog_observability"", ""result"": [{""count"": 4948}], ""status"": ""ok""}","[""sys_check_observability_stack""]",2956,0.0,129,59,0,Success
sys_watchdog_pii,cron-watchdog,"{""category"": ""PII"", ""agent_id"": ""sys_watchdog_pii"", ""result"": ""(scans agent_invocation.output_text for email/phone/SSN patterns)"", ""status"": ""narrative""}","[""sys_check_pii_redaction""]",3374,0.0,139,72,0,Success
sys_watchdog_supervise,cron-watchdog,"{""category"": ""Supervise"", ""agent_id"": ""sys_watchdog_supervise"", ""result"": [{""count"": 8}], ""status"": ""ok""}","[""sys_check_supervision_coverage""]",3754,0.0,129,82,0,Success
sys_watchdog_output_eval,cron-watchdog,"{""category"": ""Output Eval"", ""agent_id"": ""sys_watchdog_output_eval"", ""result"": [{""avg"": ""4.6993006993006993""}], ""status"": ""ok""}","[""sys_check_output_quality"", ""sys_check_output_quality""]",4586,0.0,132,100,0,Success
sys_watchdog_chunking,cron-watchdog,"{""category"": ""Chunking"", ""agent_id"": ""sys_watchdog_chunking"", ""result"": [{""avg"": ""61.6172839506172840""}], ""status"": ""ok""}","[""sys_check_chunking_strategy""]",3443,0.0,133,70,0,Success
sys_watchdog_embedding,cron-watchdog,"{""category"": ""Embedding"", ""agent_id"": ""sys_watchdog_embedding"", ""result"": ""(checks knowledge_base.review_date)"", ""status"": ""narrative""}","[""sys_check_embedding_version""]",2962,0.0,125,66,0,Success
sys_watchdog_vector_search,cron-watchdog,"{""category"": ""Vector Search"", ""agent_id"": ""sys_watchdog_vector_search"", ""result"": ""(invokes /api/v1/ril/knowledge/search?q=test \u00b7 measures latency)"", ""status"": ""narrative""}","[""sys_check_vector_recall""]",3597,0.0,142,83,0,Success
sys_watchdog_vector,cron-watchdog,"{""category"": ""Vector DB"", ""agent_id"": ""sys_watchdog_vector"", ""result"": [{""count"": 81}], ""status"": ""ok""}",[],1427,0.0,122,27,0,Success
sys_watchdog_security,cron-watchdog,"{""category"": ""Security"", ""agent_id"": ""sys_watchdog_security"", ""result"": [{""count"": 0}], ""status"": ""ok""}",[],987,0.0,121,17,0,Success
sys_watchdog_api,cron-watchdog,"{""category"": ""API"", ""agent_id"": ""sys_watchdog_api"", ""result"": [{""count"": 26}], ""status"": ""ok""}",[],2005,0.0,121,26,0,Success
sys_watchdog_mcp,cron-watchdog,"{""category"": ""MCP"", ""agent_id"": ""sys_watchdog_mcp"", ""result"": [{""count"": 4}], ""status"": ""ok""}","[""sys_check_mcp_health"", ""sys_check_mcp_health""]",3402,0.0,125,76,0,Success
sys_watchdog_jobs,cron-watchdog,"{""category"": ""Jobs"", ""agent_id"": ""sys_watchdog_jobs"", ""result"": [{""queue_status"": ""Pending"", ""count"": 39}], ""status"": ""ok""}","[""sys_check_queue_depth"", ""sys_check_queue_depth""]",4174,0.0,128,94,0,Success
sys_watchdog_cron,cron-watchdog,"{""category"": ""Cron"", ""agent_id"": ""sys_watchdog_cron"", ""result"": ""ls -t jobs/reports/*/cron.log 2>/dev/null | head -3"", ""status"": ""narrative""}","[""sys_check_cron_freshness""]",4546,0.0,143,100,0,Success
sys_watchdog_db,cron-watchdog,"{""category"": ""Database"", ""agent_id"": ""sys_watchdog_db"", ""result"": [{""pg_size_pretty"": ""33 MB""}], ""status"": ""ok""}","[""sys_check_db_health""]",2970,0.0,126,68,0,Success
sys_watchdog_api,cron-watchdog,"{""category"": ""API"", ""agent_id"": ""sys_watchdog_api"", ""result"": [{""count"": 24}], ""status"": ""ok""}","[""sys_check_api_health""]",2407,0.0,121,56,0,Success
sys_watchdog_frontend,cron-watchdog,"{""category"": ""Frontend"", ""agent_id"": ""sys_watchdog_frontend"", ""result"": ""(no DB query \u00b7 checks frontend/dist/ + last vitest run)"", ""status"": ""narrative""}","[""sys_check_frontend_build""]",3948,0.0,137,62,0,Success
sys_watchdog_logic,cron-watchdog,"{""category"": ""Code"", ""agent_id"": ""sys_watchdog_logic"", ""result"": ""(read backend/contracts/MANIFEST.json mtime)"", ""status"": ""narrative""}","[""sys_check_code_drift""]",2859,0.0,130,64,0,Success
sys_watchdog_status,cron-watchdog,"{""category"": ""Status"", ""agent_id"": ""sys_watchdog_status"", ""result"": ""(reads jobs/reports/watchdog/*.json)"", ""status"": ""narrative""}","[""sys_aggregate_status""]",3094,0.0,127,72,0,Success
sys_watchdog_scalability,cron-watchdog,"{""category"": ""Scalability"", ""agent_id"": ""sys_watchdog_scalability"", ""result"": [{""max"": ""0.00""}], ""status"": ""ok""}","[""sys_check_scalability""]",3317,0.0,128,70,0,Success
sys_watchdog_load,cron-watchdog,"{""category"": ""Load"", ""agent_id"": ""sys_watchdog_load"", ""result"": ""(reads jobs/reports/load-testing/*.md mtime)"", ""status"": ""narrative""}","[""sys_check_load_test""]",2816,0.0,129,60,0,Success
sys_watchdog_security,cron-watchdog,"{""category"": ""Security"", ""agent_id"": ""sys_watchdog_security"", ""result"": [{""count"": 0}], ""status"": ""ok""}",[],1753,0.0,121,39,0,Success
sys_watchdog_performance,cron-watchdog,"{""category"": ""Performance"", ""agent_id"": ""sys_watchdog_performance"", ""result"": [{""avg"": ""3233.0416666666666667""}], ""status"": ""ok""}","[""sys_check_latency_percentiles""]",3273,0.0,131,75,0,Success
sys_watchdog_log,cron-watchdog,"{""category"": ""Logs"", ""agent_id"": ""sys_watchdog_log"", ""status"": ""error"", ""error"": ""UndefinedTable: relation \""audit_chain\"" does not exist\nLINE 1: SELECT COUNT(*) FROM audit_chain WHERE created_at > NOW() - ...\n                             ^\n""}","[""sys_check_log_chain""]",6049,0.0,152,111,0,Success
sys_watchdog_trace,cron-watchdog,"{""category"": ""Trace"", ""agent_id"": ""sys_watchdog_trace"", ""result"": [{""count"": 289}], ""status"": ""ok""}","[""sys_check_trace_coverage""]",3198,0.0,121,67,0,Success
sys_watchdog_observability,cron-watchdog,"{""category"": ""Observability"", ""agent_id"": ""sys_watchdog_observability"", ""result"": [{""count"": 4972}], ""status"": ""ok""}","[""sys_check_observability_stack""]",2387,0.0,129,52,0,Success
